gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YAL001C,-1162.451612903226,-1162.451612903226,-2001.6380952380955,-2001.6380952380955,-2001.6380952380955,-2001.6380952380955,-2001.6380952380955,-2001.6380952380955,-1162.451612903226,-2280.544151453685,-2280.544151453685,-1162.451612903226,-2001.6380952380955,-1162.451612903226,-1483.611111111111,-2001.6380952380955,-2001.6380952380955,-2001.6380952380955,-1162.451612903226,-1162.451612903226,-2001.6380952380955,-2001.6380952380955
YAL005C,-3275.926324786325,-3275.926324786325,-3333.9404761904775,-3333.9404761904775,-3275.926324786325,-3333.9404761904775,-2808.872619047619,-3333.9404761904775,-3275.926324786325,-3234.426324786325,-3234.426324786325,-3275.926324786325,-3278.8622222222225,-3437.6971428571424,-3275.926324786325,-3333.9404761904775,-3770.797619047619,-3333.9404761904775,-3333.9404761904775,-3333.9404761904775,-3275.926324786325,-3333.9404761904775
YAL021C,-3875.669319506784,-5899.141144795972,-3875.669319506784,-3875.669319506784,-5650.010697492165,-3875.182140019605,-5650.010697492165,-5650.010697492165,-7029.109693218658,-5187.979850595004,-5187.979850595004,-5295.658504829471,-3763.7790179643653,-4948.600629685978,-5366.446139238074,-5650.010697492165,-3875.669319506784,-5650.010697492165,-5295.658504829471,-5295.658504829471,-5650.010697492165,-5949.339740220179
YAL023C,-2330.108035714285,-1132.622222222222,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-1125.622222222222,-1125.622222222222,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285,-2330.108035714285
YAL029C,-632.5,-755.5,-632.5,-632.5,-632.5,-632.5,-632.5,-632.5,-1267.1149425287356,-755.5,-755.5,-755.5,-755.5,-755.5,-755.5,-632.5,-632.5,-632.5,-755.5,-755.5,-632.5,-632.5
YAL034C,-1911.341666666667,-1956.208333333333,-1911.341666666667,-1911.341666666667,-1911.341666666667,-1690.4817016317013,-1911.341666666667,-1911.341666666667,-2720.9015037593986,-2722.954761904762,-2722.954761904762,-2688.5372180451127,-1911.341666666667,-2789.742118226601,-2698.842118226601,-1911.341666666667,-1911.341666666667,-1911.341666666667,-2779.437218045113,-2779.437218045113,-1911.341666666667,-1911.341666666667
YAL035W,-3278.276702786377,-3278.276702786377,-3278.276702786377,-3278.276702786377,-3278.276702786377,-2214.6980392156865,-3278.276702786377,-3278.276702786377,-2844.117561807332,-2603.583333333333,-2603.583333333333,-2603.583333333333,-3278.276702786377,-2844.117561807332,-2559.7738095238096,-3278.276702786377,-3278.276702786377,-3278.276702786377,-2844.117561807332,-2844.117561807332,-3278.276702786377,-2640.885620915033
YAL036C,-3649.883928571429,-3649.883928571429,-3649.883928571429,-3265.616883116883,-3649.883928571429,-3649.883928571429,-3649.883928571429,-3649.883928571429,-3265.616883116883,-3265.616883116883,-3265.616883116883,-3265.616883116883,-3588.3591671486406,-3265.616883116883,-4042.8120567375877,-3649.883928571429,-3649.883928571429,-3649.883928571429,-3265.616883116883,-3265.616883116883,-3649.883928571429,-3649.883928571429
YAL039C,-661.8080808080807,-650.1756272401433,-650.1756272401433,-650.1756272401433,-1328.1554054054054,-650.1756272401433,-650.1756272401433,-1328.1554054054054,-1318.4054054054054,-692.5772946859903,-692.5772946859903,-1323.2804054054054,-661.8080808080807,-692.5772946859903,-659.3472222222222,-1328.1554054054054,-1328.1554054054054,-1328.1554054054054,-510.2777777777777,-510.2777777777777,-1328.1554054054054,-650.1756272401433
YAL060W,-3747.9794871794875,-4461.642490842492,-3747.9794871794875,-4253.210822510822,-3747.9794871794875,-3747.9794871794875,-3747.9794871794875,-3747.9794871794875,-3146.7818181818184,-3924.3501400560217,-3924.3501400560217,-3714.5564102564094,-2485.690476190476,-2441.055555555556,-3927.30056980057,-3747.9794871794875,-3747.9794871794875,-3747.9794871794875,-3146.7818181818184,-3146.7818181818184,-3747.9794871794875,-3747.9794871794875
YAR002C-A,-1350.6,-1350.6,-1298.625,-1353.888888888889,-1353.888888888889,-1353.888888888889,-1353.888888888889,-1353.888888888889,-1350.6,-1350.6,-1350.6,-1350.6,-1350.6,-1350.6,-1122.9166666666667,-1353.888888888889,-1353.888888888889,-1353.888888888889,-1350.6,-1350.6,-1353.888888888889,-1350.6
