gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YAL001C,-1083.56,-1083.2,-1087.25,-1087.63,-1086.65,-1087.63,-1087.63,-1086.65,-1080.55,-1087.69,-1087.69,-1085.78,-1086.93,-1082.23,-1089.89,-1086.65,-1086.65,-1086.65,-1086.77,-1086.77,-1086.65,-1084.17
YAL003W,-249.62,-248.61,-249.62,-249.62,-249.62,-249.62,-249.62,-249.62,-248.79,-251.41,-250.7,-249.62,-249.62,-249.62,-253.38,-249.62,-249.62,-249.62,-249.98,-249.98,-251.05,-249.62
YAL005C,-715.67,-711.22,-707.64,-709.76,-707.25,-709.76,-709.58,-707.1,-714.18,-714.6,-714.6,-707.57,-706.38,-712.21,-714.13,-707.51,-705.92,-706.28,-705.88,-705.88,-706.24,-709.34
YAL007C,-234.73,-234.73,-234.53,-234.53,-234.53,-234.73,-234.73,-234.53,-234.73,-234.21,-234.21,-234.79,-234.73,-236.42,-235.73,-234.53,-234.53,-234.53,-234.73,-234.73,-234.53,-234.73
YAL012W,-434.21,-436.32,-436.85,-436.85,-438.25,-440.36,-438.25,-438.25,-444.59,-443.03,-443.03,-442.21,-436.32,-443.17,-437.04,-438.25,-438.25,-438.25,-435.7,-435.7,-438.25,-436.85
YAL021C,-874.73,-870.94,-869.85,-869.85,-866.0,-869.87,-866.0,-866.0,-878.93,-869.88,-869.88,-877.33,-871.25,-865.68,-868.43,-866.0,-869.4,-866.0,-877.33,-877.38,-866.0,-869.48
YAL023C,-869.22,-866.06,-869.02,-869.02,-869.97,-869.02,-870.17,-869.97,-861.21,-864.23,-864.23,-864.71,-870.78,-867.48,-867.47,-869.97,-869.47,-869.97,-866.27,-866.27,-869.97,-869.52
YAL029C,-1330.67,-1331.08,-1330.75,-1330.12,-1332.3,-1330.67,-1330.67,-1332.3,-1330.91,-1324.98,-1324.98,-1330.68,-1330.18,-1333.12,-1334.43,-1332.3,-1330.75,-1332.3,-1327.5,-1327.5,-1332.3,-1332.71
YAL034C,-398.22,-399.25,-399.44,-399.44,-399.44,-399.48,-399.44,-399.44,-407.12,-399.3,-399.3,-403.41,-399.44,-408.43,-402.93,-399.44,-399.44,-399.44,-402.99,-402.99,-399.44,-399.44
YAL035W,-938.82,-942.25,-943.52,-943.27,-943.52,-942.36,-943.52,-943.52,-951.07,-950.66,-948.36,-943.28,-946.17,-945.08,-944.54,-943.52,-942.11,-943.52,-945.4,-946.3,-943.52,-945.28
YAL036C,-441.87,-441.87,-441.87,-441.53,-441.87,-444.58,-441.87,-441.87,-444.64,-444.91,-444.91,-447.7,-446.7,-444.39,-439.64,-441.87,-441.87,-441.87,-445.55,-445.55,-441.87,-441.87
YAL038W,-570.26,-570.26,-570.26,-570.39,-570.26,-570.26,-570.26,-570.26,-571.26,-570.57,-570.57,-573.77,-571.34,-568.6,-568.05,-570.26,-570.26,-570.26,-571.74,-571.74,-570.26,-570.26
YAL039C,-329.54,-322.21,-322.21,-322.21,-322.05,-322.21,-322.61,-322.05,-332.3,-323.07,-323.07,-326.09,-321.91,-330.38,-326.65,-322.05,-322.05,-322.05,-330.65,-330.65,-322.05,-322.21
YAL049C,-279.86,-276.85,-278.66,-278.71,-278.66,-278.55,-278.55,-278.66,-280.43,-272.28,-272.28,-275.67,-277.77,-275.0,-276.72,-278.66,-278.66,-278.66,-273.77,-273.77,-278.66,-275.05
