gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YAL038W,-570.26,-570.26,-570.26,-570.39,-570.26,-570.26,-570.26,-570.26,-571.26,-570.57,-570.57,-573.77,-571.34,-568.6,-568.05,-570.26,-570.26,-570.26,-571.74,-571.74,-570.26,-570.26
YBL002W,-172.85,-170.45,-172.85,-172.85,-172.85,-172.85,-172.85,-172.85,-170.46,-170.45,-170.45,-170.45,-170.45,-170.45,-170.46,-172.85,-172.85,-172.85,-170.45,-170.45,-172.85,-172.85
YBL026W,-117.18,-117.18,-117.18,-117.18,-117.18,-117.18,-117.18,-117.18,-115.5,-117.67,-117.67,-117.0,-117.67,-117.18,-115.5,-117.18,-117.18,-117.18,-117.18,-117.18,-117.18,-117.18
YBL040C,-218.44,-218.44,-218.44,-218.44,-218.44,-218.44,-218.44,-218.44,-216.32,-218.06,-218.06,-218.49,-218.44,-218.47,-216.32,-218.44,-218.44,-218.44,-220.71,-220.71,-218.44,-218.47
YBL050W,-321.98,-321.98,-321.98,-321.98,-321.98,-321.98,-321.98,-321.98,-319.84,-322.09,-322.09,-321.06,-321.83,-322.58,-319.84,-321.98,-321.98,-321.98,-321.74,-321.74,-321.98,-321.98
YBL078C,-210.58,-209.89,-210.58,-210.43,-208.26,-210.58,-210.7,-208.26,-213.68,-210.56,-210.56,-210.58,-214.41,-210.58,-213.68,-208.26,-208.26,-208.26,-211.42,-211.42,-208.26,-210.58
YBL091C,-435.05,-437.3,-438.36,-438.36,-438.36,-438.36,-438.36,-438.36,-436.94,-437.94,-437.94,-435.98,-437.23,-437.23,-438.36,-438.36,-438.36,-438.36,-437.64,-437.64,-438.36,-439.27
YBL102W,-289.19,-290.14,-289.91,-291.06,-289.91,-289.91,-289.91,-289.91,-287.42,-292.18,-292.18,-290.94,-291.78,-289.01,-289.91,-289.91,-291.06,-289.91,-292.33,-292.33,-289.91,-291.94
YBR025C,-417.66,-417.66,-417.44,-418.04,-417.44,-417.66,-417.66,-417.44,-419.04,-419.93,-419.93,-422.06,-422.29,-420.66,-419.04,-417.44,-417.66,-417.44,-421.27,-421.27,-417.44,-417.66
YBR029C,-619.19,-621.36,-619.98,-620.51,-620.43,-620.51,-618.41,-620.43,-621.73,-623.11,-623.11,-617.58,-616.82,-619.19,-621.73,-620.43,-620.43,-620.43,-619.66,-619.66,-620.43,-619.76
YBR039W,-336.86,-336.64,-336.64,-336.64,-337.71,-336.64,-336.64,-336.64,-338.49,-340.55,-340.55,-336.63,-335.68,-337.48,-338.49,-337.71,-337.51,-337.71,-335.68,-335.68,-337.71,-337.2
YBR052C,-229.81,-230.84,-230.84,-230.84,-230.84,-230.84,-230.84,-230.84,-232.05,-232.55,-232.55,-229.14,-230.21,-230.87,-232.05,-230.84,-230.84,-230.84,-230.87,-230.87,-230.84,-230.87
YBR082C,-181.8,-181.39,-182.1,-183.3,-182.59,-182.1,-182.1,-182.59,-181.17,-180.45,-180.45,-181.17,-181.17,-180.76,-182.1,-182.59,-183.3,-182.59,-181.17,-181.17,-182.59,-182.1
YBR109C,-188.76,-188.5,-188.76,-188.76,-188.76,-188.76,-188.76,-188.76,-187.22,-187.43,-187.43,-185.39,-192.16,-188.5,-187.22,-188.76,-188.63,-188.76,-188.76,-188.76,-188.76,-185.0
YBR143C,-427.27,-427.27,-424.79,-424.04,-424.04,-424.04,-424.04,-424.04,-428.8,-429.21,-429.21,-427.27,-427.21,-427.27,-428.8,-424.04,-424.04,-424.04,-426.26,-426.26,-424.04,-424.04
YBR154C,-218.86,-220.06,-221.98,-221.98,-221.98,-221.98,-221.98,-221.98,-221.67,-221.4,-221.4,-221.98,-225.19,-220.06,-221.67,-221.98,-221.98,-223.4,-221.98,-221.98,-221.98,-221.67
YBR160W,-310.04,-313.99,-310.04,-310.04,-310.04,-311.55,-310.04,-310.04,-311.33,-314.64,-314.64,-314.77,-314.77,-314.27,-311.33,-310.04,-310.04,-310.04,-314.27,-314.27,-310.04,-314.75
YBR164C,-226.96,-226.62,-226.96,-226.96,-226.96,-226.96,-226.96,-226.96,-229.46,-228.6,-228.6,-226.96,-226.96,-226.62,-229.46,-226.96,-226.96,-226.96,-226.96,-226.96,-226.96,-227.6
YCL035C,-125.96,-124.95,-125.9,-125.96,-125.96,-125.96,-125.96,-125.96,-123.75,-130.76,-130.76,-129.75,-129.75,-128.7,-125.96,-125.96,-125.96,-125.96,-129.75,-129.75,-125.96,-125.96
YDL022W,-449.03,-444.14,-444.14,-444.14,-444.14,-444.14,-444.14,-444.14,-443.8,-447.21,-447.21,-445.49,-443.88,-447.87,-443.8,-444.14,-444.14,-444.14,-447.05,-447.05,-444.14,-445.27
YDL029W,-427.89,-429.14,-429.14,-428.63,-429.14,-429.14,-429.14,-429.14,-428.16,-427.88,-427.88,-427.89,-427.89,-424.32,-428.16,-429.14,-429.14,-429.14,-427.89,-427.89,-429.14,-429.92
