gene,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YAL001C,-1013.13,-1011.78,-1020.29,-1021.89,-1019.41,-1021.89,-1021.89,-1019.41,-1008.76,-1015.27,-1015.27,-1015.21,-1021.17,-1011.17,-1022.11,-1019.41,-1019.41,-1019.41,-1015.34,-1015.34,-1019.41,-1015.47
YAL003W,-235.35,-233.05,-235.35,-235.35,-235.35,-235.35,-235.35,-235.35,-234.07,-236.99,-235.91,-235.35,-235.35,-235.35,-240.32,-235.35,-235.35,-235.35,-235.35,-235.35,-236.99,-235.35
YAL005C,-678.07,-673.22,-667.83,-670.01,-667.16,-670.01,-669.08,-666.68,-676.99,-676.6,-676.6,-670.01,-666.66,-673.86,-675.19,-667.66,-666.15,-666.03,-667.12,-667.12,-666.67,-669.03
YAL007C,-217.63,-217.63,-217.63,-217.63,-217.63,-217.63,-217.63,-217.63,-217.63,-217.82,-217.82,-217.53,-217.63,-218.76,-218.02,-217.63,-217.63,-217.63,-217.63,-217.63,-217.63,-217.63
YAL012W,-406.69,-409.63,-410.35,-410.35,-412.33,-414.56,-412.33,-412.33,-417.62,-415.71,-415.71,-415.72,-409.63,-415.4,-408.93,-412.33,-412.33,-412.33,-408.36,-408.36,-412.33,-410.35
YAL021C,-825.41,-821.47,-819.83,-819.83,-816.54,-820.24,-816.54,-816.54,-827.99,-818.08,-818.08,-826.65,-823.81,-814.55,-818.26,-816.54,-819.58,-816.54,-826.65,-826.65,-816.54,-819.38
YAL023C,-820.99,-817.27,-821.94,-821.94,-820.84,-821.94,-822.48,-820.84,-811.8,-814.45,-814.45,-816.49,-820.89,-817.4,-817.06,-820.84,-820.92,-820.84,-817.22,-817.22,-820.84,-820.89
YAL029C,-1248.12,-1248.97,-1248.68,-1247.21,-1249.65,-1248.12,-1248.12,-1249.65,-1249.58,-1245.73,-1245.73,-1249.68,-1247.79,-1251.62,-1254.65,-1249.65,-1248.68,-1249.65,-1243.88,-1243.88,-1249.65,-1251.4
YAL034C,-370.81,-371.51,-370.75,-370.75,-370.75,-370.98,-370.75,-370.75,-377.1,-369.67,-369.67,-373.34,-370.75,-378.59,-372.9,-370.75,-370.75,-370.75,-373.34,-373.34,-370.75,-370.75
YAL035W,-884.06,-884.26,-888.22,-888.22,-888.22,-886.26,-888.22,-888.22,-896.0,-894.12,-891.56,-887.19,-890.5,-889.48,-890.44,-888.22,-888.1,-888.22,-889.03,-890.32,-888.22,-888.92
YAL036C,-416.88,-416.88,-416.88,-416.25,-416.88,-419.61,-416.88,-416.88,-419.23,-420.26,-420.26,-424.65,-423.92,-421.11,-417.48,-416.88,-416.88,-416.88,-420.2,-420.2,-416.88,-416.88
YAL038W,-537.36,-537.36,-537.36,-537.85,-537.36,-537.36,-537.36,-537.36,-538.74,-537.62,-537.62,-543.04,-538.84,-535.45,-535.14,-537.36,-537.36,-537.36,-539.61,-539.61,-537.36,-537.36
YAL039C,-315.58,-308.81,-308.81,-308.81,-307.02,-308.81,-308.23,-307.02,-318.5,-308.49,-308.49,-310.43,-307.71,-316.17,-313.22,-307.02,-307.02,-307.02,-317.51,-317.51,-307.02,-308.81
